name,latitude,longitude,rating,number_of_reviews,affluence
রসুইঘর রেষ্টুরেন্ট এন্ড পার্টি সেন্টার,23.226131,90.6599696,4.7,818.0,$$
Al Imran Restaurant & Kabab House,23.228220899999997,90.65937209999998,3.9,290.0,$$
Meet & Eat,23.225944100000003,90.6598218,4.0,110.0,
Abrar Hotel & Restuarent,23.2328505,90.664592,4.2,10.0,
রেড চিলি চাইনিজ রেস্টুরেন্ট,23.2269729,90.6599482,3.9,1003.0,$$
Cafe Jheel Hotel & Restaurant,23.2320232,90.6643295,3.9,260.0,
Vuter Bari Restaurant Chandpur,23.230674800000003,90.66045109999999,4.0,21.0,
New Cafe Jheel Restaurant,23.222810600000003,90.6600045,4.1,17.0,
Aroma Restaurant and Cafe,23.2265389,90.6579184,3.9,187.0,
ক্যাফে জাহানারা হোটেল এন্ড রেস্টুরেন্টে,23.230780499999998,90.6801187,5.0,3.0,
স্টার হোটেল এন্ড রেস্টুরেন্ট,23.237006899999997,90.6792879,3.4,8.0,
Western Kitchen Chandpur,23.2227984,90.654122,3.9,130.0,
Grand City,23.226361999999998,90.6569595,4.1,233.0,$$
নিউ জমজম সুইটস এন্ড কনফেকশনারী,23.233240600000002,90.6650947,4.0,2.0,
Holly Food,23.2274268,90.6580513,3.0,1.0,
Govinda Restaurent,23.2252204,90.6537688,4.0,22.0,
Ruchi Restaurant,23.225903,90.6598459,4.2,18.0,
Four Star Hotel & Restaurant,23.2242805,90.6525635,4.0,161.0,
সুমন চটপটি ঘর,23.236867899999996,90.6790106,5.0,2.0,
পলাশ হোটেল এন্ড রেষ্টুরেন্ট,23.2249913,90.6447276,4.0,4.0,
স্পেশাল চপ আড্ডা,23.2214252,90.64658670000001,0.0,,
হোটেল রোজ ভ্যালী,23.227926,90.6649421,0.0,,
Jagannath Bhojonaloy,23.2250896,90.6542672,5.0,1.0,
জাহাঙ্গীর হোটেল,23.232075,90.6630787,5.0,1.0,
স্বপন স্টোর,23.2214074,90.6463481,0.0,,
ভোজন রসিক রেস্টুরেন্ট,23.227988800000002,90.6650675,0.0,,
Burger Overloaded,23.2276517,90.6526345,5.0,4.0,
আবরার - রেষ্টুরেন্ট এন্ড কাবাব হাউজ,23.2328525,90.66459,4.3,9.0,
Adda Ghor (আড্ডা ঘর),23.2291617,90.65885379999999,4.2,33.0,
Cafe Corner,23.2261212,90.6560882,3.9,173.0,
Banarasi Darbaar restaurant,23.232075,90.6630787,0.0,,
আবুল হোটেল এন্ড রেস্টুরেন্ট,23.2295555,90.66455520000001,0.0,,
Play games,23.232075,90.6630787,0.0,,
Rosuighor Chinese Restaurant & Part center,23.232075,90.6630787,0.0,,
ইলিশের বাড়ি চাঁদপুর,23.232075,90.6630787,3.7,6.0,
ক্যাফে শাহাদাত,23.2342117,90.6713623,0.0,,
রাইয়ান হোটেল এন্ড রেস্টুরেন্ট,23.247681,90.6631431,0.0,,
টোয়েন্টি টু টোয়েন্টি হোটেল এন্ড রেস্টুরেন্ট,23.2344298,90.6706686,0.0,,
রান্না বাড়ী রেস্টুরেন্ট,23.2340754,90.670862,0.0,,
AMANA,23.2281635,90.6549123,0.0,,
Bangladesh corner restaurant,23.2261212,90.6560882,0.0,,
চাঁদপুর জেলা মুক্তা পানি,23.236915300000003,90.67219909999999,0.0,,
স্বপ্নপূরণ ফাস্টফুড এন্ড কনফেকশনারি,23.2308498,90.6611991,5.0,1.0,
Azmir Hotel & Restaurant,23.227576899999995,90.66461120000001,5.0,1.0,
BITE 365,23.2223887,90.65373309999998,5.0,4.0,
Cafe Zaman,23.2254759,90.6544365,1.0,1.0,
Amena bhobon,23.2315069,90.65672590000001,4.0,4.0,
A hotel,23.2237624,90.665341,0.0,,
Tushar,23.2349544,90.67040240000001,0.0,,
Kichukhon Hotel & Restaurant,23.2230838,90.6602475,5.0,1.0,
ভূতের বাড়ি চাইনিজ রেস্টুরেন্ট চাঁদপুর,23.2304691,90.6602866,0.0,,
River Cuisine,23.2270425,90.6579561,4.0,5.0,
Rasel,23.225605899999998,90.6536685,0.0,,
Taj Hotel & Restaurant,23.2262048,90.6563561,3.9,475.0,$
MiM tea steal,23.220727899999996,90.6667807,0.0,,
Lucky Sweets & Biriyani house,23.227743399999998,90.65704040000001,4.4,7.0,
You Tube,23.232075,90.6630787,0.0,,
চাপ আড্ডা,23.225993300000003,90.657803,0.0,,
Cafe 3,23.2223113,90.6536128,4.2,5.0,
উত্তর চর বড়ালী,23.1235247,90.7476534,5.0,4.0,
Raja Mia Park,23.1345329,90.7372055,3.8,50.0,
Faridgonj 1 Star Hotel & Restaurant,23.1302591,90.74571340000001,4.5,8.0,
KhanaBazz খানাবাজ,23.134360600000004,90.7691403,5.0,2.0,
One Star Restaurant And Chinese,23.13635,90.74548270000001,3.8,157.0,
anas,23.1308129,90.7479107,0.0,,
Shahi restaurent,23.1363149,90.745499,3.8,4.0,
সালাম বিরিয়ানি হাউজ & হোটেল,23.1304359,90.7488825,4.8,8.0,
Goroya Hotel,23.1354139,90.746461,4.0,2.0,
Hotel Mohsin Awlia,23.1304974,90.74820190000001,0.0,,
আরিফ টি স্টল,23.1154312,90.75005390000001,3.5,2.0,
হাজী নান্না বিরিয়ানী হাউজ,23.1371402,90.7435572,3.9,30.0,
Hazi Hotel & Restaurant,23.1319986,90.7486208,3.8,73.0,
Cafe Rajdhani Hotel,23.1307789,90.74860550000001,3.4,17.0,
ফার্ম,23.146753,90.745033,3.8,6.0,
হাজীগঞ্জ বিরিয়ানী ঘর,23.250743,90.85118759999999,5.0,16.0,
হোটেল সিয়াম এন্ড সারাবেলা চা ঘর,23.250552499999998,90.842842,4.2,23.0,
Nargis Food Pavilion,23.2510216,90.8513157,4.0,368.0,$$
Gowsiya Highway Restaurant (গাউছিয়া হাইওয়ে রেস্টুরেন্ট),23.2511275,90.8509804,4.1,459.0,$$
গাউছিয়া হাইওয়ে রেস্টুরেন্ট,23.2511306,90.8509801,4.0,4.0,
Hotel Gauchia,23.250890300000002,90.85329990000001,4.5,33.0,
White House Kabab & Coffee,23.2539422,90.8495314,4.1,92.0,
বিসমিল্লাহ হোটেল,23.252299,90.8526217,0.0,,
Bashundhara Restaurant.,23.2507646,90.8511963,4.1,19.0,
Oil free food restaurant,23.25133,90.855151,0.0,,
মরহুম নজির মোল্লা সড়ক,23.251314800000003,90.85178459999999,0.0,,
Food Lovers Party Centre Hajiganj,23.2509301,90.8537236,4.1,76.0,
"সৈকত শাহী বিরিয়ানী,ভাত ঘর এন্ড কফি হাউজ",23.250535199999998,90.8426197,4.5,6.0,
Talukdar bari - RiponFood,23.250536399999998,90.8320608,0.0,,
মোল্লা ট্রেডার্স,23.251314800000003,90.85178459999999,0.0,,
হোটেল রাজমহল এন্ড সুইটস্,23.2509698,90.8535165,0.0,,
Chad confectionery,23.250536800000003,90.8433373,5.0,6.0,
"Food Village (Chinese,Bangla & Kabab Restaurant)",23.2520414,90.8508345,4.0,1.0,
Al-Madina Hotel and Mini Chaineese Restaurant,23.250937,90.8536541,4.2,39.0,
হাজী বিরিয়ানী হাউস,23.2510397,90.8534776,5.0,1.0,
Cafa masturi,23.250747699999998,90.8508832,4.0,4.0,
ALHB Home,23.2521973,90.8513223,0.0,,
Emon,23.251351100000004,90.8537566,0.0,,
Nurzahan Hotel and Mini Chinese Restaurant,23.250951,90.8532747,2.9,8.0,
Cafe Rashid Hotel & Restaurant,23.251314999999998,90.851785,3.2,6.0,
Nadi Bari Caffe,23.248141,90.8553169,3.7,133.0,
Com Masturi,23.2520414,90.8508345,0.0,,
Al Amin Hotel and Restaurant,23.2506667,90.85010190000001,2.0,3.0,
মজুসদার ষ্টোর,23.258648100000002,90.8444703,5.0,1.0,
Ajmal CSC & BOI CSP Center,23.251314800000003,90.85178459999999,0.0,,
Al Araf Restaurant,23.251314800000003,90.85178459999999,4.5,2.0,
Star Hotel & Sweets,23.2511301,90.8501672,4.3,12.0,
Amran Hotel And Restaurant,23.2525372,90.8522114,0.0,,
Siyam Hotel,23.2585639,90.8444781,4.0,2.0,
সাজিদ হোটেল,23.2491137,90.85452640000001,3.0,3.0,
দুই ভাই হোটেল,23.251314800000003,90.85178459999999,0.0,,
রিজিক হোটেল এন্ড রেস্টুরেন্ট,23.250661800000003,90.849649,4.0,3.0,
স্টার হোটেল এন্ড সুইটস,23.25113,90.8501828,0.0,,
কুটুম বাড়ী রেষ্টুরেন্ট,23.2437759,90.85518410000002,4.8,4.0,
Prince Hotel & Chinese,23.2509221,90.8556465,3.2,6.0,
Hotel Bhai Bhai,23.2513608,90.8546905,0.0,,
Al Modina,23.2520414,90.8508345,0.0,,
Hazi Sweets হাজী সুইটস,23.2511627,90.8552013,5.0,2.0,
Khaowa Daowa Hotel,23.250606899999998,90.8554681,3.6,5.0,
Shodagor Hotel,23.2511294,90.8439165,1.0,1.0,
Benulal Sweet Meat,23.2511957,90.8549918,4.7,3.0,
ঢাকা হোটেল প্রো: আল আমিন,23.249154100000002,90.85451440000001,2.6,5.0,
Ruchita Hotel and Restaurant,23.249868399999997,90.8554891,3.0,3.0,
প্রিন্স হোটেল এন্ড চাইনিজ,23.2509895,90.854931,3.4,5.0,
Modena Market,23.251314800000003,90.85178459999999,0.0,,
হোটেল আল মদিনা,23.2520414,90.8508345,0.0,,
Noakhali Hazi Hotel,23.251351899999996,90.8546928,3.0,3.0,
PALISHARA BAZAAR,23.2520414,90.8508345,5.0,2.0,
জম জম হোটেল এন্ড চাইনিজ রেস্টুরেন্ট,23.3419532,90.891568,4.6,13.0,
মোবারক হোটেল এন্ড রেস্টুরেন্ট,23.345501000000002,90.8968797,4.1,31.0,
Zam Zam Hotel,23.3418252,90.8919632,4.1,31.0,
আবু বক্কর চটপটি পুচকা হাউজ,23.3460617,90.896315,2.0,1.0,
Brothers mini chinese & fast food,23.349619399999998,90.904974,0.0,,
brothers mini chinese & fast food,23.3452717,90.8970625,5.0,1.0,
Vhai Vhai Hotel,23.3493039,90.8871641,4.1,15.0,
তৃপ্তি হোটেল এন্ড রেস্টুরেন্ট,23.343439800000002,90.8914768,3.6,7.0,
Sangeeta,23.3469284,90.870007,0.0,,
হক ইন হোটেল এন্ড রেস্তোরাঁ,23.341144,90.8889678,5.0,1.0,
Solaiman Store And Restaurant,23.340213000000002,90.8952464,0.0,,
ভাই ভাই হোটেল এন্ড রেস্টুরেন্ট,23.349296399999997,90.8872042,5.0,1.0,
New Saudia Restaurant,23.342764399999997,90.891292,4.7,7.0,
সাখাওয়াত স্টোর,23.341144,90.8889678,0.0,,
গোপীলাল সুইটমিট,23.3560417,90.8865834,0.0,,
Youtube,23.341144,90.8889678,0.0,,
মুন্সী মার্কেট,23.344899800000004,90.7088753,0.0,,
মোস্তফা ফরাজী হোটেল,23.3497586,90.7064864,0.0,,
Janata Hotel & restaurant,23.357504199999997,90.70618409999999,0.0,,
আদি গান্ধী ঘোষ,23.350637,90.70632,4.5,63.0,
GFC,23.340892800000002,90.70994870000001,4.2,48.0,$$
imran computer & electric,23.3430402,90.7059329,0.0,,
GFC restaurant,23.3490021,90.7069399,4.0,24.0,
ক্যাফে অভি,23.3502061,90.7052242,5.0,2.0,
Tasty Treat,23.344477800000003,90.7067336,4.3,3.0,
CFC (city fried chicken) food hab,23.3497745,90.707499,5.0,1.0,
রব রেস্টুরেন্ট,23.348170800000002,90.705369,0.0,,
Five Finger,23.3462098,90.7072926,4.0,4.0,
দুলাল চটপটি হাউজ,23.3317487,90.6965623,4.6,7.0,
Bismillah Hotel & Restaurant,23.357449399999997,90.705708,4.0,1.0,
হান্নান সুইটস্ এন্ড রেস্টুরেন্ট,23.349899800000003,90.7078071,4.8,4.0,
Khazana Biriyani,23.3448518,90.7067839,4.1,9.0,
ভাই ভাই হোটেল অ্যান্ড নন্দ কেবিন,23.350632100000002,90.7063174,5.0,4.0,
Mukbul Hotel & Restaurant,23.344689300000002,90.7073713,4.4,36.0,
Shohel store,23.3461451,90.7304108,0.0,,
Helal Sarkar Hotel,23.3430402,90.7059329,5.0,2.0,
ঢাকা বিরিয়ানি হাউজ,23.3497538,90.7066215,0.0,,
Nasir Hotel,23.3498398,90.7047911,3.4,8.0,
ইউসূফ পুরীর হোটেল,23.396537300000002,90.6059057,0.0,,
Nuruzzaman Hotel,23.3752071,90.6099439,5.0,4.0,
ঝাউবন রেষ্টুরেন্ট,23.3956342,90.59811579999999,4.0,2.0,
মঈন রেস্টুরেন্ট & সুইট মিট,23.392749399999996,90.6343266,5.0,1.0,
JFC-Restaurant & Fast Food-3,23.3662743,90.613311,3.7,3.0,
মেজবান বাড়ি রেষ্টুরেন্ট এন্ড পার্টি সেন্টার,23.3692293,90.6400294,5.0,2.0,
THE SHIP INN,23.3972518,90.5983831,3.6,21.0,
টেস্ট অফ হ্যাভেন,23.3957108,90.5979948,4.5,4.0,
কাশফুল ফাস্ট ফুড এন্ড রেস্টুরেন্ট,23.395527100000002,90.5981386,0.0,,
তৃপ্তি ফাস্ট ফুড,23.395477300000003,90.5979824,4.0,1.0,
হোটেল নিরিবিলি,23.3688177,90.63981120000001,4.0,2.0,
Ghosh Hotel,23.3685003,90.63931109999999,3.6,10.0,
Helal Sarkar Hotel,23.368759,90.6401548,3.8,48.0,
Shuvo Restaurant,23.246777899999998,90.9432296,4.2,51.0,
মজুমদার স্টোর,23.2306423,90.933212,0.0,,
আব্দুল মালেক রেস্তরা,23.2313255,90.95034620000001,5.0,6.0,
Amania 2,23.2333496,90.95008840000001,0.0,,
শুভ রেস্টুরেন্ট - Shuvo Resturent,23.247031399999997,90.9442445,5.0,1.0,
Jahangir Hotel,23.248102499999998,90.9491882,4.0,32.0,$
হোটেল আল মদিনা,23.2289483,90.9503858,3.0,2.0,
ছকিনা হোটেল এন্ড রেস্টুরেন্ট,23.2256669,90.9502768,5.0,1.0,
Mamun Restaurant,23.2467692,90.9434509,5.0,2.0,
Paradise Coffee House,23.2466703,90.9390235,4.1,372.0,
Nai Nai Restuarant,23.2306433,90.9486223,0.0,,
Chokina Hotel & Resturent,23.2256602,90.9502822,4.0,2.0,
Sukur Alam Bari,23.2306433,90.9486223,0.0,,
"নাজির ট্রেডার্স/najir treaders,thakurbazar, shahrasti",23.231528100000002,90.9505515,5.0,2.0,
কাজির কাপ,23.231170199999998,90.9538462,5.0,1.0,
তপন টি স্টল,23.2252297,90.9506755,0.0,,
Meherul store,23.250774,90.95001009999999,0.0,,
New Amania Hotel,23.2273621,90.950708,5.0,2.0,
Amania Hotel Thakurbazar,23.2324479,90.9500978,3.9,13.0,
আমানিয়া হোটেল অ্যান্ড রেস্তোরাঁ,23.2324645,90.95009509999998,5.0,3.0,
জুপড়ি কফি হাউস,23.246916199999998,90.9693296,5.0,1.0,
মায়ের দোয়া হোটেল এন্ড বিরিয়ানী হাউজ,23.2203807,90.9508793,4.3,7.0,
মা মনি সুইটস্,23.2490726,90.95710240000001,3.0,3.0,
Uzzal Restaurant,23.249387699999996,90.9570028,4.2,5.0,
আল মক্কা হোটেল এন্ড রেস্টুরেন্ট,22.221802399999998,91.8807807,0.0,,
CFC Restaurant,22.2329118,91.8717439,3.9,107.0,
পিপাসা রেস্টুরেন্ট,22.2324447,91.8715851,0.0,,
Reyad Restaurent,22.2332025,91.8668084,0.0,,
Nur E-Madina Hotel & Biriyani House,22.2328483,91.872684,4.1,19.0,$
আল বাইক হোটেলে এন্ড বিরিয়ানি হাউস,22.2340355,91.8723485,4.6,5.0,
Al Makkah Hotel and Biriyani House,22.2225434,91.87942779999999,0.0,,
Jaman Hotel,22.2226466,91.8796897,0.0,,
Sobuj Restura and Briyani House,22.232397,91.8723651,5.0,1.0,
গাউছে রহমান টি স্টল হোটেল এন্ড বিরানী হাউস,22.2327678,91.87299190000002,3.0,8.0,
মহিউচ্ছুন্নাহ আরবিয়া মাদ্রাসা,22.0253633,91.9462378,0.0,,
আহমদ শিল্পী,22.0151324,91.9504726,0.0,,
নিউ ধানসিঁড়ি রেস্টুরেন্ট - গুনাগরী,22.0253633,91.9462378,5.0,2.0,
Hotel New Madina,22.0421205,91.944132,0.0,,
জাহাঙ্গীর বিল্ডিং,22.0253633,91.9462378,0.0,,
জলদী তালীমুদীন মাদরাসা,22.0155608,91.9501458,3.5,2.0,
কাইশ্যার হোটেল,22.0253633,91.9462378,5.0,2.0,
নিউ মক্কা হোটেল,22.020740300000003,91.9479993,0.0,,
Ma coffe house,22.0175367,91.9487754,3.0,4.0,
ফুড মহল-Food Mahal,22.0115016,91.95084140000002,0.0,,
কুটুমবাড়ি রেস্টুরেন্ট Dreamland Restaurant,22.01221,91.95054300000001,3.8,86.0,$
Ahmad Kabir Hal,22.009316000000002,91.94657640000001,0.0,,
sasuria,22.03998,91.937599,5.0,2.0,
বাদশা স্টোর,22.0253633,91.9462378,0.0,,
মা-টেলিকম,22.012398,91.9505907,0.0,,
Arif Cooling Corner আরিফ কুলিং কর্ণার,22.0455029,91.9416837,3.5,2.0,
Kastori Hotel & Restaurant কাস্তুরি হোটেল,22.374672699999998,91.9185663,4.0,94.0,
tisha,22.374771,91.9059296,0.0,,
খাজা হোটেল এন্ড বিরানি হাউস,22.374466899999998,91.90620770000001,0.0,,
জামাল মেচ,22.373728699999997,91.92232309999999,5.0,2.0,
Mushroom mini chinese restaurant,22.3791057,91.91725190000001,3.8,4.0,
Bismillah Hotel,22.374890899999997,91.9204125,0.0,,
Ismail Sawdaror's Tea Shop (ইসমাইল সাওদাগড়ের চা'র দোকান),22.3791057,91.91725190000001,0.0,,
Ground,22.381328600000003,91.9027118,0.0,,
O Madina Store,22.397796399999997,91.9091708,3.0,2.0,
Modhuban মধুবন,22.374907399999998,91.9196741,5.0,2.0,
সামশুর ঝাল বিতান,22.3791057,91.91725190000001,3.0,2.0,
Abdul Shobur,22.3791057,91.91725190000001,0.0,,
গ্রীন চিলি,22.3749791,91.9198327,2.3,3.0,
Raida hall,22.393076100000002,91.9068337,0.0,,
Ismail Sawdagor's Tea Shop,22.368420800000003,91.9335424,5.0,3.0,
Hotel N Zaman,22.374910999999997,91.9197741,3.8,14.0,
Noors Dining,22.2323795,92.0252053,4.4,32.0,
Nongor Restura 2,22.2449004,92.0186137,4.7,11.0,
